k_s_N_per_m,c_s_Ns_per_m,k_s_kN_per_m,c_s_kNs_per_m,balanced_score,bump_peak_sprung_mass_acceleration_mps2,sine_rms_sprung_mass_acceleration_mps2,bump_peak_suspension_deflection_m,sine_peak_tyre_deflection_m,baseline_k_s_N_per_m,baseline_c_s_Ns_per_m,selected_k_s_N_per_m,selected_c_s_Ns_per_m
15000,1085.71428571429,15,1.08571428571429,0.9880941441126,7.31606081949231,1.49584129689538,0.0447851507550665,0.0030136841058847,15000,1200,10000,1150
15000,1142.85714285714,15,1.14285714285714,0.994115649996646,7.56384795163075,1.49502925088813,0.0442531335694638,0.00302905726198005,15000,1200,10000,1150
15000,1200,15,1.2,1,7.80582241336995,1.49423297705001,0.0437347169287618,0.00304404839358963,15000,1200,10000,1150
15000,1257.14285714286,15,1.25714285714286,1.00574873935853,8.04221154264116,1.49345477744104,0.0432293602609027,0.00305862059593573,15000,1200,10000,1150
15000,1314.28571428571,15,1.31428571428571,1.01136372735319,8.27322582514891,1.49269648160398,0.0427365511869476,0.00307274636030066,15000,1200,10000,1150
15000,1371.42857142857,15,1.37142857142857,1.01684711243764,8.49906125292975,1.49195949564672,0.0422558036804442,0.00308640637952728,15000,1200,10000,1150
15000,1428.57142857143,15,1.42857142857143,1.02220127596032,8.7199004987143,1.49124485113785,0.0417866565636612,0.00309958840985627,15000,1200,10000,1150
15000,1485.71428571429,15,1.48571428571429,1.02747348787377,8.93591454050506,1.49055325241516,0.0413364902656659,0.00311228621117412,15000,1200,10000,1150
15000,1542.85714285714,15,1.54285714285714,1.03263228034872,9.14726386623917,1.48988512131584,0.0408989056149537,0.00312449857874875,15000,1200,10000,1150
15000,1600,15,1.6,1.03766809637263,9.35409954500407,1.48924063867955,0.0404713364841962,0.00313622847253759,15000,1200,10000,1150
15714.2857142857,800,15.7142857142857,0.8,0.995384129291074,5.98653173435625,1.61940245859335,0.0474752186350897,0.0031819726807723,15000,1200,10000,1150
15714.2857142857,857.142857142857,15.7142857142857,0.857142857142857,1.00079946166061,6.26556425013044,1.6148314709767,0.0468707441906696,0.00319048106037545,15000,1200,10000,1150
15714.2857142857,914.285714285714,15.7142857142857,0.914285714285714,1.00607758579835,6.53747042061009,1.61024911592785,0.04628289491024,0.00319896384134497,15000,1200,10000,1150
15714.2857142857,971.428571428571,15.7142857142857,0.971428571428571,1.01122573456608,6.80258700174068,1.60568395291096,0.0457109664139432,0.00320736861254058,15000,1200,10000,1150
15714.2857142857,1028.57142857143,15.7142857142857,1.02857142857143,1.01625043035464,7.06122079902386,1.60116079673108,0.0451542928450646,0.0032156509391128,15000,1200,10000,1150
15714.2857142857,1085.71428571429,15.7142857142857,1.08571428571429,1.02115757160987,7.31365231166403,1.59670083312192,0.0446122444166683,0.00322377393023132,15000,1200,10000,1150
15714.2857142857,1142.85714285714,15.7142857142857,1.14285714285714,1.0259525068004,7.56013889442434,1.59232181111293,0.0440842251274218,0.00323170767379231,15000,1200,10000,1150
15714.2857142857,1200,15.7142857142857,1.2,1.03064009856638,7.80091751193836,1.58803828872844,0.0435696706403712,0.00323942859050672,15000,1200,10000,1150
15714.2857142857,1257.14285714286,15.7142857142857,1.25714285714286,1.03522478137601,8.03620719153638,1.58386191175453,0.0430680462891549,0.00324691875027565,15000,1200,10000,1150
15714.2857142857,1314.28571428571,15.7142857142857,1.31428571428571,1.0397105983536,8.26621071509879,1.5798017088113,0.0425788452875804,0.00325416518433723,15000,1200,10000,1150
15714.2857142857,1371.42857142857,15.7142857142857,1.37142857142857,1.04410126819749,8.49111718380015,1.57586438944736,0.0421015869282488,0.00326115921799906,15000,1200,10000,1150
15714.2857142857,1428.57142857143,15.7142857142857,1.42857142857143,1.04840020058812,8.71110286175315,1.572054635203,0.0416358150749935,0.00326789584122915,15000,1200,10000,1150
